2018-12-08 00:00:01.469963,1.31,3.69,1.06,-1.15,85.03,2.93,988.05,211.79,1013.25,262,253,0.03
2018-12-08 00:01:02.263426,1.25,3.75,1.06,-1.13,85.2,3.08,988.06,211.86,1013.25,262,254,0.03
2018-12-08 00:02:02.403634,1.25,3.69,1.05,-1.14,85.2,2.9,988.07,211.68,1013.25,261,252,0.02
2018-12-08 00:03:02.012034,1.31,3.69,1.07,-1.07,85.44,2.9,988.05,211.92,1013.25,261,254,0.02
2018-12-08 00:04:01.621782,1.31,3.62,1.09,-1.07,85.32,2.89,988.01,211.84,1013.25,261,253,0.02
2018-12-08 00:05:02.272835,1.38,3.69,1.11,-1.04,85.59,2.88,988.0,212.02,1013.25,259,253,0.01
2018-12-08 00:06:01.893234,1.31,3.69,1.12,-1.07,85.26,2.88,987.98,212.18,1013.25,260,253,0.02
2018-12-08 00:07:01.517153,1.31,3.69,1.1,-1.07,85.27,2.88,988.0,212.38,1013.25,261,254,0.02
2018-12-08 00:08:02.113657,1.31,3.62,1.13,-1.03,85.38,2.88,987.96,212.46,1013.25,260,253,0.02
2018-12-08 00:09:01.750877,1.38,3.62,1.17,-0.94,85.72,2.88,988.0,212.2,1013.25,261,253,0.02
2018-12-08 00:10:02.429435,1.38,3.62,1.18,-1.04,85.19,2.88,987.96,212.64,1013.25,261,254,0.02
2018-12-08 00:11:02.064349,1.38,3.62,1.11,-1.1,85.06,2.88,987.92,212.88,1013.25,260,253,0.02
2018-12-08 00:12:01.675427,1.31,3.62,1.09,-1.05,85.52,2.88,987.92,212.88,1013.25,260,254,0.02
2018-12-08 00:13:02.279306,1.31,3.62,1.09,-1.04,85.55,2.88,987.85,213.41,1013.25,261,252,0.02
2018-12-08 00:14:01.879712,1.38,3.62,1.12,-0.99,85.63,2.88,987.81,213.96,1013.25,260,254,0.02
2018-12-08 00:15:01.535520,1.44,3.62,1.14,-0.93,85.88,2.88,987.82,213.59,1013.25,260,253,0.02
2018-12-08 00:16:02.160896,1.31,3.62,1.06,-1.17,84.99,2.88,987.78,213.94,1013.25,259,254,0.01
2018-12-08 00:17:01.771188,1.31,3.62,1.05,-1.11,85.43,2.88,987.78,214.06,1013.25,261,253,0.02
2018-12-08 00:18:02.417307,1.25,3.62,1.01,-1.2,85.07,2.88,987.75,214.59,1013.25,261,253,0.02
2018-12-08 00:19:02.036099,1.31,3.62,1.04,-1.13,85.33,2.87,987.75,214.41,1013.25,260,253,0.02
