2018-11-18 00:00:02.393278,6.75,8.94,6.59,3.74,82.0,8.11,979.03,289.06,1013.25,259,254,0.01
2018-11-18 00:01:02.207501,6.62,8.88,6.48,3.71,82.43,7.87,979.04,288.55,1013.25,261,254,0.02
2018-11-18 00:02:01.822832,6.5,8.81,6.41,3.67,82.53,7.81,979.04,288.69,1013.25,260,252,0.02
2018-11-18 00:03:01.430716,6.56,8.75,6.41,3.66,82.41,7.76,979.07,288.32,1013.25,260,254,0.02
2018-11-18 00:04:02.090363,6.56,8.69,6.38,3.63,82.55,7.69,979.18,287.39,1013.25,259,253,0.01
2018-11-18 00:05:01.708990,6.44,8.62,6.29,3.62,82.85,7.63,979.2,287.48,1013.25,259,253,0.01
2018-11-18 00:06:02.372042,6.44,8.62,6.29,3.61,82.84,7.59,979.23,287.16,1013.25,259,253,0.01
2018-11-18 00:07:02.000769,6.38,8.56,6.27,3.61,82.97,7.54,979.25,286.91,1013.25,261,254,0.02
2018-11-18 00:08:01.651112,6.31,8.5,6.19,3.59,83.35,7.48,979.34,286.38,1013.25,260,253,0.02
2018-11-18 00:09:02.271732,6.25,8.44,6.14,3.56,83.52,7.44,979.24,286.75,1013.25,260,253,0.02
2018-11-18 00:10:01.923359,6.31,8.44,6.19,3.59,83.34,7.41,979.31,286.15,1013.25,259,254,0.01
2018-11-18 00:11:01.760400,6.38,8.31,6.22,3.57,83.07,7.36,979.31,286.42,1013.25,259,254,0.01
2018-11-18 00:12:02.417050,6.25,8.31,6.14,3.58,83.46,7.31,979.34,286.19,1013.25,259,253,0.01
2018-11-18 00:13:02.020055,6.19,8.25,6.12,3.56,83.5,7.26,979.35,286.55,1013.25,261,253,0.02
2018-11-18 00:14:01.679645,6.19,8.19,6.12,3.54,83.39,7.22,979.27,286.85,1013.25,261,253,0.02
2018-11-18 00:15:02.313335,6.25,8.19,6.11,3.53,83.45,7.19,979.39,285.9,1013.25,263,252,0.03
2018-11-18 00:16:01.942117,6.25,8.12,6.13,3.56,83.39,7.17,979.41,285.73,1013.25,260,254,0.02
2018-11-18 00:17:01.587972,6.19,8.06,6.12,3.53,83.31,7.14,979.46,285.56,1013.25,260,252,0.02
2018-11-18 00:18:02.200766,6.19,8.06,6.05,3.48,83.59,7.1,979.48,285.05,1013.25,259,253,0.01
2018-11-18 00:19:01.855139,6.25,8.0,6.11,3.52,83.35,7.07,979.52,284.62,1013.25,260,253,0.02
2018-11-18 00:20:01.527720,6.12,8.0,6.01,3.49,83.77,7.21,979.47,285.11,1013.25,260,254,0.02
2018-11-18 00:21:02.140105,6.06,7.94,5.96,3.47,83.91,7.01,979.54,284.55,1013.25,262,253,0.03
2018-11-18 00:22:01.754588,6.06,7.94,5.97,3.5,83.99,6.98,979.52,284.48,1013.25,261,252,0.02
2018-11-18 00:23:02.410859,6.12,7.94,5.97,3.49,83.98,6.97,979.48,285.09,1013.25,261,254,0.02
2018-11-18 00:24:02.044260,6.06,7.81,5.92,3.47,84.21,6.94,979.56,284.37,1013.25,259,254,0.01
2018-11-18 00:25:01.698629,6.0,7.81,5.84,3.46,84.48,6.91,979.57,283.77,1013.25,260,253,0.02
2018-11-18 00:26:02.322630,5.94,7.81,5.72,3.44,85.13,6.89,979.62,283.64,1013.25,260,253,0.02
2018-11-18 00:27:01.944276,6.0,7.81,5.75,3.45,85.03,6.86,979.64,283.61,1013.25,259,253,0.01
2018-11-18 00:28:01.581752,6.0,7.69,5.74,3.44,85.11,6.82,979.62,283.38,1013.25,260,253,0.02
2018-11-18 00:29:02.198308,6.06,7.69,5.83,3.43,84.44,6.78,979.64,283.48,1013.25,260,254,0.02
2018-11-18 00:30:01.885114,6.06,7.62,5.8,3.41,84.43,6.93,979.6,283.96,1013.25,259,253,0.01
2018-11-18 00:31:01.641879,6.0,7.62,5.75,3.42,84.89,6.72,979.71,282.96,1013.25,260,253,0.02
2018-11-18 00:32:02.263363,5.94,7.62,5.75,3.4,84.79,6.71,979.73,282.93,1013.25,259,254,0.01
2018-11-18 00:33:01.880928,5.94,7.56,5.72,3.37,84.75,6.68,979.74,282.59,1013.25,260,254,0.02
