2019-04-11 00:00:01.532287,-9999.0,29.12,-9999.0,-9999.0,-9999.0,29.11,952.63,517.37,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:01:02.306097,-9999.0,29.06,-9999.0,-9999.0,-9999.0,29.06,952.56,517.97,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:02:02.241575,-9999.0,29.06,-9999.0,-9999.0,-9999.0,29.01,952.64,517.26,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:03:02.036749,-9999.0,28.94,-9999.0,-9999.0,-9999.0,28.96,952.5,518.52,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:04:01.821734,-9999.0,28.94,-9999.0,-9999.0,-9999.0,28.9,952.54,518.13,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:05:01.597974,-9999.0,28.88,-9999.0,-9999.0,-9999.0,28.84,952.55,518.1,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:06:02.356524,-9999.0,28.81,-9999.0,-9999.0,-9999.0,28.79,952.46,518.88,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:07:02.134048,-9999.0,28.75,-9999.0,-9999.0,-9999.0,28.56,952.59,517.67,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:08:01.949905,-9999.0,28.75,-9999.0,-9999.0,-9999.0,28.69,952.54,518.14,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:09:01.725675,-9999.0,28.69,-9999.0,-9999.0,-9999.0,28.66,952.49,518.64,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:10:01.555345,-9999.0,28.62,-9999.0,-9999.0,-9999.0,28.45,952.66,517.82,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:11:01.998821,-9999.0,28.62,-9999.0,-9999.0,-9999.0,28.61,952.58,517.86,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:12:01.718548,-9999.0,28.62,-9999.0,-9999.0,-9999.0,28.57,952.49,518.58,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:13:01.493195,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.54,952.42,519.19,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:14:02.275430,-9999.0,28.5,-9999.0,-9999.0,-9999.0,28.52,952.47,518.77,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:15:02.016769,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.49,952.46,518.86,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:16:01.780866,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.49,952.55,518.11,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:17:01.581634,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.49,952.53,518.3,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:18:02.371012,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.48,952.41,519.32,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:19:02.112027,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.48,952.29,520.4,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:20:01.917211,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.35,952.44,519.07,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:21:02.380564,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.48,952.39,519.45,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:22:02.172816,-9999.0,28.62,-9999.0,-9999.0,-9999.0,28.47,952.51,518.46,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:23:01.961552,-9999.0,28.62,-9999.0,-9999.0,-9999.0,28.47,952.42,519.25,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:24:01.747214,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.46,952.56,517.98,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:25:01.495284,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.45,952.59,517.75,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:26:02.262796,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.44,952.48,518.67,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:27:02.053703,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.42,952.42,519.18,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:28:01.847881,-9999.0,28.56,-9999.0,-9999.0,-9999.0,28.41,952.52,518.37,1013.25,-9999.0,-9999.0,-9999.0
2019-04-11 00:29:01.633690,-9999.0,28.5,-9999.0,-9999.0,-9999.0,28.39,952.4,519.41,1013.25,-9999.0,-9999.0,-9999.0
