2018-08-22 00:00:55.066914,1.91,2.36,1.64,0.26,1.87,6,49.35,72.85,37.23,11.8,6,452,628,
2018-08-22 00:01:55.025963,1.87,2.03,1.57,0.16,1.9,6,40.76,48.97,23.68,9.48,6,385,510,
2018-08-22 00:02:54.988777,1.44,1.71,1.38,0.12,1.38,6,63.59,88.03,38.45,15.17,6,458,703,
2018-08-22 00:03:54.951425,2.24,2.62,1.71,0.33,2.33,6,69.47,87.62,43.1,13.84,6,481,701,
2018-08-22 00:04:54.914013,2.3,2.56,2.03,0.19,2.33,6,62.39,79.53,55.65,8.07,6,543,661,
2018-08-22 00:05:54.876631,2.09,2.3,1.84,0.19,2.1,6,57.99,72.85,45.73,8.21,6,494,628,
2018-08-22 00:06:54.839341,1.63,1.9,1.38,0.18,1.64,6,51.24,60.1,44.32,5.25,6,487,565,
2018-08-22 00:07:54.801938,1.37,1.64,1.11,0.22,1.38,6,47.91,58.89,36.22,7.01,6,447,559,
2018-08-22 00:08:54.764477,1.27,1.77,0.85,0.29,1.18,6,52.34,73.66,34.2,14.8,6,437,632,
2018-08-22 00:09:54.727330,1.81,2.3,1.51,0.27,1.77,6,63.81,85.8,43.91,14.15,6,485,692,
2018-08-22 00:10:54.686488,1.52,1.9,0.98,0.37,1.64,6,60.1,68.6,50.39,6.23,6,517,607,
2018-08-22 00:11:54.641120,1.52,1.9,1.25,0.28,1.41,6,47.27,53.22,40.88,4.29,6,470,531,
2018-08-22 00:12:54.603788,1.99,2.43,1.44,0.32,2.03,6,63.17,73.86,42.5,10.2,6,478,633,
2018-08-22 00:13:54.566264,1.77,2.23,1.51,0.22,1.74,6,50.07,59.09,44.72,5.75,6,489,560,
2018-08-22 00:14:54.528937,1.62,1.71,1.44,0.09,1.64,6,59.58,71.43,51.6,6.79,6,523,621,
2018-08-22 00:15:54.491729,1.58,2.03,0.98,0.37,1.61,6,53.36,62.73,46.14,5.55,6,496,578,
2018-08-22 00:16:54.454355,1.98,2.16,1.77,0.14,2.0,6,65.45,74.27,52.01,7.91,6,525,635,
2018-08-22 00:17:54.415458,1.6,1.84,1.31,0.18,1.64,6,66.72,78.31,50.59,9.49,6,518,655,
2018-08-22 00:18:54.368375,1.25,1.51,1.05,0.15,1.25,6,54.56,61.11,50.59,3.78,6,518,570,
2018-08-22 00:19:54.323882,1.5,2.03,1.18,0.32,1.34,6,73.32,85.19,43.71,13.46,6,484,689,
2018-08-22 00:20:54.282843,2.06,2.49,1.84,0.22,2.0,6,75.61,82.77,61.11,8.16,6,570,677,
2018-08-22 00:21:54.245365,1.87,2.23,1.57,0.26,1.84,6,48.78,64.15,37.03,8.06,6,451,585,
2018-08-22 00:22:54.201124,1.97,2.16,1.77,0.13,2.0,6,47.43,56.46,30.96,8.7,6,421,547,
2018-08-22 00:23:54.156833,1.95,2.16,1.84,0.12,1.9,6,40.35,49.98,29.34,6.56,6,413,515,
2018-08-22 00:24:54.115399,1.6,1.77,1.44,0.12,1.61,6,50.65,57.88,43.1,5.33,6,481,554,
2018-08-22 00:25:54.078466,1.74,1.97,1.38,0.26,1.87,6,46.79,51.4,39.26,4.38,6,462,522,
2018-08-22 00:26:54.036988,1.69,2.03,1.51,0.18,1.64,6,64.05,84.99,49.78,10.4,6,514,688,
2018-08-22 00:27:53.995084,1.3,1.57,1.18,0.13,1.25,6,63.91,93.9,44.52,15.39,6,488,732,
2018-08-22 00:28:53.956854,1.61,2.43,1.05,0.47,1.57,6,61.95,93.9,39.66,20.74,6,464,732,
2018-08-22 00:29:53.919704,1.63,1.84,1.44,0.13,1.64,6,65.05,70.62,59.9,4.17,6,564,617,
2018-08-22 00:30:53.879682,0.87,1.31,0.52,0.28,0.89,6,63.75,74.87,53.02,6.67,6,530,638,
2018-08-22 00:31:53.832613,1.4,1.9,1.18,0.24,1.34,6,83.61,86.0,76.69,3.34,6,647,693,
2018-08-22 00:32:53.791832,1.64,2.03,1.25,0.25,1.67,6,70.2,87.22,53.02,12.21,6,530,699,
2018-08-22 00:33:53.724785,1.62,1.9,1.25,0.2,1.64,6,52.87,60.3,37.64,7.63,6,454,566,
2018-08-22 00:34:53.675060,1.57,1.84,1.38,0.15,1.57,6,53.43,62.73,48.36,5.06,6,507,578,
2018-08-22 00:35:53.637817,1.08,1.31,0.85,0.17,1.08,6,56.03,69.21,43.31,7.95,6,482,610,
2018-08-22 00:36:53.595473,1.13,1.31,1.05,0.1,1.08,6,63.15,77.91,51.2,8.33,6,521,653,
2018-08-22 00:37:53.550082,1.01,1.25,0.85,0.13,0.98,6,72.99,83.58,54.23,10.48,6,536,681,
2018-08-22 00:38:53.504214,1.2,1.57,0.85,0.26,1.18,6,68.22,88.63,41.89,14.53,6,475,706,
2018-08-22 00:39:53.463810,1.13,1.38,0.92,0.16,1.11,6,60.77,76.69,41.08,11.9,6,471,647,
2018-08-22 00:40:53.418369,1.22,1.44,1.05,0.15,1.25,6,67.51,81.75,52.21,10.97,6,526,672,
2018-08-22 00:41:53.371311,0.99,1.18,0.72,0.18,1.05,6,55.13,63.74,42.5,8.32,6,478,583,
2018-08-22 00:42:53.333940,0.2,0.72,0.0,0.29,0.0,6,44.32,44.32,42.29,0.88,6,477,487,
2018-08-22 00:43:53.288367,0.82,1.44,0.0,0.6,1.05,6,39.47,47.76,30.56,6.13,6,419,504,
2018-08-22 00:44:53.246856,0.93,1.18,0.59,0.22,0.95,6,41.84,52.21,33.79,6.48,6,435,526,
2018-08-22 00:45:53.209616,1.14,1.25,1.05,0.08,1.11,6,47.27,57.07,38.45,5.82,6,458,550,
2018-08-22 00:46:53.172084,1.08,1.38,0.92,0.15,1.02,6,44.7,48.97,34.81,4.63,6,440,510,
2018-08-22 00:47:53.135011,1.07,1.18,0.92,0.09,1.11,6,53.35,62.93,49.78,4.46,6,514,579,
2018-08-22 00:48:53.098689,1.05,1.25,0.92,0.1,1.05,6,57.49,76.49,42.9,12.68,6,480,646,
2018-08-22 00:49:53.051033,0.77,1.05,0.46,0.28,0.79,6,65.38,75.89,56.26,8.05,6,546,643,
2018-08-22 00:50:53.002399,0.79,1.05,0.39,0.22,0.75,6,65.16,66.78,57.67,3.18,6,553,598,
2018-08-22 00:51:52.965016,1.06,1.38,0.85,0.18,1.02,6,63.83,66.98,58.89,2.99,6,559,599,
2018-08-22 00:52:52.928632,0.94,1.18,0.72,0.18,0.95,6,51.01,63.74,38.65,10.17,6,459,583,
2018-08-22 00:53:52.888322,1.13,1.44,0.72,0.25,1.11,6,66.6,73.66,55.85,5.86,6,544,632,
2018-08-22 00:54:52.842136,1.07,1.31,0.79,0.16,1.08,6,65.65,81.96,52.01,9.58,6,525,673,
2018-08-22 00:55:52.804710,1.06,1.11,0.98,0.06,1.08,6,60.55,74.87,56.26,6.52,6,546,638,
2018-08-22 00:56:52.767385,0.94,1.25,0.72,0.18,0.92,6,66.07,70.62,63.95,2.17,6,584,617,
2018-08-22 00:57:52.735552,0.73,0.98,0.13,0.3,0.89,6,52.71,55.65,48.16,2.56,6,506,543,
2018-08-22 00:58:52.690142,0.5,0.98,0.0,0.43,0.52,6,53.64,56.46,45.73,4.23,6,494,547,
2018-08-22 00:59:52.652809,0.68,1.05,0.0,0.38,0.85,6,59.14,74.67,50.19,9.4,6,516,637,
2018-08-22 01:00:52.616694,0.0,0.0,0.0,0.0,0.0,6,0.0,68.4,49.98,8.45,6,515,606,
2018-08-22 01:01:52.575734,0.0,0.0,0.0,0.0,0.0,6,0.0,53.42,46.75,2.04,6,499,532,
2018-08-22 01:02:52.538401,0.09,0.52,0.0,0.2,0.0,6,66.98,66.98,52.61,4.59,6,528,599,
2018-08-22 01:03:52.502721,0.64,0.79,0.46,0.1,0.66,6,58.95,65.36,55.65,3.74,6,543,591,
2018-08-22 01:04:52.465690,0.44,0.72,0.0,0.29,0.59,6,62.84,68.2,56.46,4.92,6,547,605,
2018-08-22 01:05:52.433594,0.0,0.0,0.0,0.0,0.0,6,0.0,63.74,55.65,3.39,6,543,583,
