2019-02-05 00:00:59.596261,0.0,0.0,61,0,
2019-02-05 00:01:59.449151,0.0,0.0,61,0,
2019-02-05 00:02:59.302056,0.0,0.0,61,0,
2019-02-05 00:03:59.155117,0.0,0.0,61,0,
2019-02-05 00:04:59.989963,0.0,0.0,62,0,
2019-02-05 00:05:59.843427,0.0,0.0,61,0,
2019-02-05 00:06:59.696321,0.0,0.0,61,0,
2019-02-05 00:07:59.549249,0.0,0.0,61,0,
2019-02-05 00:08:59.402242,0.0,0.0,61,0,
2019-02-05 00:09:59.255759,0.0,0.0,61,0,
2019-02-05 00:10:59.108881,0.0,0.0,61,0,
2019-02-05 00:11:59.943340,0.0,0.0,62,0,
2019-02-05 00:12:59.796383,0.0,0.0,61,0,
2019-02-05 00:13:59.649520,0.0,0.0,61,0,
2019-02-05 00:14:59.502592,0.0,0.0,61,0,
2019-02-05 00:15:59.355538,0.0,0.0,61,0,
2019-02-05 00:16:59.208767,0.0,0.0,61,0,
2019-02-05 00:17:59.061374,0.0,0.0,61,0,
2019-02-05 00:18:59.896468,0.0,0.0,62,0,
2019-02-05 00:19:59.750196,0.0,0.0,61,0,
2019-02-05 00:20:59.604384,0.0,0.0,61,0,
2019-02-05 00:21:59.456974,0.0,0.0,61,0,
2019-02-05 00:22:59.310278,0.0,0.0,61,0,
2019-02-05 00:23:59.163207,0.0,0.0,61,0,
2019-02-05 00:24:59.997524,0.0,0.0,62,0,
2019-02-05 00:25:59.850662,0.0,0.0,61,0,
2019-02-05 00:26:59.703511,0.0,0.0,61,0,
2019-02-05 00:27:59.555783,0.0,0.0,61,0,
2019-02-05 00:28:59.408560,0.0,0.0,61,0,
2019-02-05 00:29:59.261729,0.0,0.0,61,0,
2019-02-05 00:30:59.115086,0.0,0.0,61,0,
2019-02-05 00:31:59.948984,0.0,0.0,62,0,
2019-02-05 00:32:59.801319,0.0,0.0,61,0,
2019-02-05 00:33:59.653655,0.0,0.0,61,0,
2019-02-05 00:34:59.506542,0.0,0.0,61,0,
2019-02-05 00:35:59.359768,0.0,0.0,61,0,
2019-02-05 00:36:59.212759,0.0,0.0,61,0,
2019-02-05 00:37:59.065729,0.0,0.0,61,0,
2019-02-05 00:38:59.900221,0.0,0.0,62,0,
2019-02-05 00:39:59.753187,0.0,0.0,61,0,
2019-02-05 00:40:59.605451,0.0,0.0,61,0,
2019-02-05 00:41:59.458886,0.0,0.0,61,0,
2019-02-05 00:42:59.311534,0.0,0.0,61,0,
2019-02-05 00:43:59.164970,0.0,0.0,61,0,
2019-02-05 00:44:59.019003,0.0,0.0,61,0,
2019-02-05 00:45:59.853823,0.0,0.0,62,0,
2019-02-05 00:46:59.708140,0.0,0.0,61,0,
2019-02-05 00:47:59.561541,0.0,0.0,61,0,
2019-02-05 00:48:59.415183,0.0,0.0,61,0,
2019-02-05 00:49:59.268557,0.0,0.0,61,0,
2019-02-05 00:50:59.120114,0.0,0.0,61,0,
2019-02-05 00:51:59.951409,0.0,0.0,62,0,
2019-02-05 00:52:59.801573,0.0,0.0,61,0,
2019-02-05 00:53:59.651367,0.0,0.0,61,0,
2019-02-05 00:54:59.501373,0.0,0.0,61,0,
2019-02-05 00:55:59.351042,0.0,0.0,61,0,
2019-02-05 00:56:59.200660,0.0,0.0,61,0,
2019-02-05 00:57:59.051081,0.0,0.0,61,0,
2019-02-05 00:58:59.881531,0.0,0.0,62,0,
2019-02-05 00:59:59.731192,0.0,0.0,61,0,
2019-02-05 01:00:59.581106,0.0,0.0,61,0,
2019-02-05 01:01:59.430825,0.0,0.0,61,0,
2019-02-05 01:02:59.280987,0.0,0.0,61,0,
2019-02-05 01:03:59.130655,0.0,0.0,61,0,
2019-02-05 01:04:59.961767,0.0,0.0,62,0,
2019-02-05 01:05:59.811725,0.0,0.0,61,0,
2019-02-05 01:06:59.661597,0.0,0.0,61,0,
2019-02-05 01:07:59.511387,0.0,0.0,61,0,
2019-02-05 01:08:59.361205,0.0,0.0,61,0,
2019-02-05 01:09:59.211802,0.0,0.0,61,0,
2019-02-05 01:10:59.062207,0.0,0.0,61,0,
2019-02-05 01:11:59.892978,0.0,0.0,62,0,
2019-02-05 01:12:59.742982,0.0,0.0,61,0,
2019-02-05 01:13:59.593011,0.0,0.0,61,0,
2019-02-05 01:14:59.443230,0.0,0.0,61,0,
2019-02-05 01:15:59.293611,0.0,0.0,61,0,
2019-02-05 01:16:59.143687,0.0,0.0,61,0,
2019-02-05 01:17:59.975288,0.0,0.0,62,0,
2019-02-05 01:18:59.825423,0.0,0.0,61,0,
2019-02-05 01:19:59.675537,0.0,0.0,61,0,
2019-02-05 01:20:59.525619,0.0,0.0,61,0,
2019-02-05 01:21:59.375800,0.0,0.0,61,0,
2019-02-05 01:22:59.225825,0.0,0.0,61,0,
2019-02-05 01:23:59.075637,0.0,0.0,61,0,
2019-02-05 01:24:59.906959,0.0,0.0,62,0,
2019-02-05 01:25:59.757698,0.0,0.0,61,0,
2019-02-05 01:26:59.607597,0.0,0.0,61,0,
2019-02-05 01:27:59.457792,0.0,0.0,61,0,
2019-02-05 01:28:59.307685,0.0,0.0,61,0,
2019-02-05 01:29:59.157800,0.0,0.0,61,0,
2019-02-05 01:30:59.990432,0.0,0.0,62,0,
2019-02-05 01:31:59.842337,0.0,0.0,61,0,
2019-02-05 01:32:59.693857,0.0,0.0,61,0,
2019-02-05 01:33:59.545361,0.0,0.0,61,0,
2019-02-05 01:34:59.396370,0.0,0.0,61,0,
2019-02-05 01:35:59.247910,0.0,0.0,61,0,
2019-02-05 01:36:59.099633,0.0,0.0,61,0,
2019-02-05 01:37:59.933942,0.0,0.0,62,0,
2019-02-05 01:38:59.783518,0.0,0.0,61,0,
2019-02-05 01:39:59.633220,0.0,0.0,61,0,
2019-02-05 01:40:59.483484,0.0,0.0,61,0,
2019-02-05 01:41:59.333514,0.0,0.0,61,0,
2019-02-05 01:42:59.183683,0.0,0.0,61,0,
2019-02-05 01:43:59.033474,0.0,0.0,61,0,
2019-02-05 01:44:59.866304,0.0,0.0,62,0,
2019-02-05 01:45:59.718876,0.0,0.0,61,0,
2019-02-05 01:46:59.572257,0.0,0.0,61,0,
2019-02-05 01:47:59.425219,0.0,0.0,61,0,
2019-02-05 01:48:59.278508,0.0,0.0,61,0,
2019-02-05 01:49:59.132012,0.0,0.0,61,0,
2019-02-05 01:50:59.965255,0.0,0.0,62,0,
2019-02-05 01:51:59.815923,0.0,0.0,61,0,
2019-02-05 01:52:59.667074,0.0,0.0,61,0,
2019-02-05 01:53:59.517276,0.0,0.0,61,0,
2019-02-05 01:54:59.367625,0.0,0.0,61,0,
2019-02-05 01:55:59.218559,0.0,0.0,61,0,
2019-02-05 01:56:59.069460,0.0,0.0,61,0,
2019-02-05 01:57:59.901535,0.0,0.0,62,0,
2019-02-05 01:58:59.751880,0.0,0.0,61,0,
2019-02-05 01:59:59.603084,0.0,0.0,61,0,
2019-02-05 02:00:59.454357,0.0,0.0,61,0,
2019-02-05 02:01:59.305894,0.0,0.0,61,0,
2019-02-05 02:02:59.157788,0.0,0.0,61,0,
2019-02-05 02:03:59.991196,0.0,0.0,62,0,
2019-02-05 02:04:59.841992,0.0,0.0,61,0,
2019-02-05 02:05:59.693272,0.0,0.0,61,0,
2019-02-05 02:06:59.544045,0.0,0.0,61,0,
2019-02-05 02:07:59.395862,0.0,0.0,61,0,
2019-02-05 02:08:59.247515,0.0,0.0,61,0,
2019-02-05 02:09:59.099156,0.0,0.0,61,0,
2019-02-05 02:10:59.931175,0.0,0.0,62,0,
2019-02-05 02:11:59.781713,0.0,0.0,61,0,
2019-02-05 02:12:59.632271,0.0,0.0,61,0,
2019-02-05 02:13:59.482721,0.0,0.0,61,0,
2019-02-05 02:14:59.333011,0.0,0.0,61,0,
2019-02-05 02:15:59.182543,0.0,0.0,61,0,
2019-02-05 02:16:59.032925,0.0,0.0,61,0,
2019-02-05 02:17:59.863671,0.0,0.0,62,0,
2019-02-05 02:18:59.713931,0.0,0.0,61,0,
2019-02-05 02:19:59.564530,0.0,0.0,61,0,
2019-02-05 02:20:59.415516,0.0,0.0,61,0,
2019-02-05 02:21:59.266464,0.0,0.0,61,0,
2019-02-05 02:22:59.119736,0.0,0.0,61,0,
2019-02-05 02:23:59.953307,0.0,0.0,62,0,
2019-02-05 02:24:59.806666,0.0,0.0,61,0,
2019-02-05 02:25:59.659719,0.0,0.0,61,0,
2019-02-05 02:26:59.511201,0.0,0.0,61,0,
2019-02-05 02:27:59.361893,0.0,0.0,61,0,
2019-02-05 02:28:59.212575,0.0,0.0,61,0,
2019-02-05 02:29:59.063391,0.0,0.0,61,0,
2019-02-05 02:30:59.894833,0.0,0.0,62,0,
2019-02-05 02:31:59.745147,0.0,0.0,61,0,
2019-02-05 02:32:59.595326,0.0,0.0,61,0,
2019-02-05 02:33:59.445900,0.0,0.0,61,0,
2019-02-05 02:34:59.298387,0.0,0.0,61,0,
2019-02-05 02:35:59.150846,0.0,0.0,61,0,
2019-02-05 02:36:59.985088,0.0,0.0,62,0,
2019-02-05 02:37:59.838272,0.0,0.0,61,0,
2019-02-05 02:38:59.689347,0.0,0.0,61,0,
2019-02-05 02:39:59.540214,0.0,0.0,61,0,
2019-02-05 02:40:59.390724,0.0,0.0,61,0,
2019-02-05 02:41:59.241806,0.0,0.0,61,0,
2019-02-05 02:42:59.092492,0.0,0.0,61,0,
2019-02-05 02:43:59.924808,0.0,0.0,62,0,
2019-02-05 02:44:59.775240,0.0,0.0,61,0,
2019-02-05 02:45:59.625790,0.0,0.0,61,0,
2019-02-05 02:46:59.475667,0.0,0.0,61,0,
2019-02-05 02:47:59.326698,0.0,0.0,61,0,
2019-02-05 02:48:59.178711,0.0,0.0,61,0,
2019-02-05 02:49:59.030564,0.0,0.0,61,0,
2019-02-05 02:50:59.860651,0.0,0.0,62,0,
2019-02-05 02:51:59.710022,0.0,0.0,61,0,
2019-02-05 02:52:59.560494,0.0,0.0,61,0,
2019-02-05 02:53:59.409742,0.0,0.0,61,0,
2019-02-05 02:54:59.259744,0.0,0.0,61,0,
2019-02-05 02:55:59.110348,0.0,0.0,61,0,
2019-02-05 02:56:59.941819,0.0,0.0,62,0,
2019-02-05 02:57:59.792222,0.0,0.0,61,0,
2019-02-05 02:58:59.642607,0.0,0.0,61,0,
2019-02-05 02:59:59.493508,0.0,0.0,61,0,
2019-02-05 03:00:59.346448,0.0,0.0,61,0,
2019-02-05 03:01:59.199295,0.0,0.0,61,0,
2019-02-05 03:02:59.050367,0.0,0.0,61,0,
2019-02-05 03:03:59.881901,0.0,0.0,62,0,
2019-02-05 03:04:59.732504,0.0,0.0,61,0,
2019-02-05 03:05:59.583004,0.0,0.0,61,0,
2019-02-05 03:06:59.433392,0.0,0.0,61,0,
2019-02-05 03:07:59.283760,0.0,0.0,61,0,
2019-02-05 03:08:59.134555,0.0,0.0,61,0,
2019-02-05 03:09:59.965130,0.0,0.0,62,0,
2019-02-05 03:10:59.810827,0.0,0.0,61,0,
2019-02-05 03:11:59.654378,0.0,0.0,61,0,
2019-02-05 03:12:59.498596,0.0,0.0,61,0,
2019-02-05 03:13:59.344581,0.0,0.0,61,0,
2019-02-05 03:14:59.191030,0.0,0.0,61,0,
2019-02-05 03:15:59.039336,0.0,0.0,61,0,
2019-02-05 03:16:59.866137,0.0,0.0,62,0,
2019-02-05 03:17:59.714251,0.0,0.0,61,0,
2019-02-05 03:18:59.562840,0.0,0.0,61,0,
2019-02-05 03:19:59.411560,0.0,0.0,61,0,
2019-02-05 03:20:59.260717,0.0,0.0,61,0,
2019-02-05 03:21:59.109829,0.0,0.0,61,0,
